ID,DATE_DIFF,GENDER,AGE,COUNTRY
z0ze45dfpw,3,FEMALE,32.0,FR
hxe72nhkxq,1,FEMALE,30.0,US
fd7aqxsb55,6,MALE,41.0,FR
uc8tdpep49,2,FEMALE,30.0,US
kydk188ebd,2,FEMALE,64.0,FR
mnxcvhaldi,0,MALE,34.0,US
ix9fa8ck3q,1,MALE,32.0,US
0lb8x1k3zk,1,FEMALE,31.0,US
434tc9k931,0,FEMALE,31.0,US
2jyvi49quh,19,MALE,56.0,US
9978ohauap,16,FEMALE,40.0,US
372njranpo,1,FEMALE,37.0,US
6dun1bt7ud,9,FEMALE,33.0,US
m1x72dgnnk,342,FEMALE,38.0,US
e20559kl8j,273,FEMALE,30.0,US
bqwdxjknqj,60,FEMALE,46.0,US
z6xmixmpck,3,FEMALE,29.0,US
jwjq385ore,0,FEMALE,38.0,US
66h9ojbneq,2,MALE,34.0,US
dej0vh5ngm,2,MALE,36.0,US
amhmw0hmht,0,FEMALE,46.0,US
a9k7g237xu,0,FEMALE,29.0,US
qzkz580696,2,MALE,32.0,US
rthpxjb09r,0,MALE,60.0,US
qj2n4kcwv8,300,MALE,45.0,US
9zjku7j6bd,2,FEMALE,29.0,US
4u6aubcjx8,253,FEMALE,32.0,US
uvngbjh9zz,0,MALE,29.0,US
xaqf0wqhcm,93,MALE,34.0,US
3qyzg7euwu,296,FEMALE,32.0,FR
lqe1q8ek6x,0,MALE,38.0,FR
2x3i0zm8ly,1,FEMALE,54.0,US
8y6c0jc9m4,0,MALE,47.0,US
4prjgmiusi,1,MALE,44.0,ES
v3d29arc2f,4,MALE,52.0,US
da856yy841,1,MALE,32.0,US
vqjgn56xur,3,MALE,34.0,US
1zv5yvru20,1,MALE,32.0,US
gvybsx4kxg,4,FEMALE,33.0,US
9dbyxd6hxh,0,FEMALE,62.0,US
xyoe6yf33a,0,FEMALE,19.0,US
dr8roayff5,0,MALE,37.0,US
iz42hyms6g,1,FEMALE,57.0,US
kv27p2x2i8,1,FEMALE,33.0,GB
dww74m6sk3,52,MALE,32.0,US
gasdd040y5,8,FEMALE,28.0,US
2g184pgovu,2,FEMALE,40.0,US
lmpajp9h5a,0,MALE,35.0,US
snnmhc3qjr,0,MALE,40.0,US
c5fch31h6r,2,FEMALE,47.0,US
ccxx3074xu,128,FEMALE,38.0,US
kkfa80noq4,1,FEMALE,105.0,US
a93z46xmpo,44,FEMALE,18.0,US
29loc3g7k6,222,FEMALE,24.0,US
o4kmjchbex,6,FEMALE,58.0,US
8x57ljt3oe,233,MALE,30.0,US
62zmd7j7p1,1,FEMALE,56.0,FR
3un2wmq1j6,1,FEMALE,36.0,US
humqf3g97r,16,MALE,42.0,US
eeiscblffd,185,FEMALE,55.0,CA
gg4qnw77sf,19,FEMALE,48.0,US
1a5dv9h6cd,5,FEMALE,25.0,US
1aelzmxln8,2,FEMALE,36.0,US
dkbj0szuap,0,FEMALE,35.0,US
hcbsm4tcnf,0,FEMALE,19.0,US
cxqwmjwfin,0,FEMALE,39.0,US
031bz36x8r,7,MALE,29.0,ES
o9ttl2h5jb,0,FEMALE,27.0,US
5946e7179r,1,FEMALE,33.0,US
w2rikqjp9e,8,FEMALE,33.0,GB
6ylf7s0ydb,0,MALE,30.0,US
ke90vipinh,1,FEMALE,38.0,US
rxujzuvimh,3,FEMALE,26.0,US
fk2t5iqj9l,29,FEMALE,29.0,US
2a9gpu8iog,2,FEMALE,42.0,US
q6x8mqus0f,1,MALE,42.0,NL
hkrksstj7b,1,MALE,44.0,US
34tpc91y6j,274,MALE,105.0,US
dmoe0xwof3,0,MALE,32.0,US
qjpuj6v8l8,0,FEMALE,36.0,US
542rg6aaf6,12,FEMALE,73.0,US
xt3rwu3n6k,4,MALE,35.0,US
koqfi0n7da,20,FEMALE,44.0,US
rzmqnv99i0,354,MALE,45.0,US
7d4trq06jb,0,FEMALE,56.0,US
dawl740p08,2,MALE,29.0,US
eg0u4h4im0,0,FEMALE,31.0,US
4iratzdjfr,0,MALE,46.0,US
8wg9y8tpoi,1,FEMALE,32.0,US
um676jqt1h,4,MALE,34.0,FR
7b7fxjv75s,1,MALE,30.0,US
dx0bu03ego,5,MALE,34.0,US
6k8o7106gi,352,FEMALE,34.0,US
9exzi7vrl2,4,FEMALE,27.0,GB
g0xprnuk6m,68,FEMALE,37.0,US
vptdtdbahq,1,FEMALE,25.0,US
oztrenvipn,5,FEMALE,30.0,FR
5a1pg1poey,1,FEMALE,46.0,US
p3dgybp7yi,4,FEMALE,59.0,US
axpkltzib9,1,MALE,39.0,US
ruuugb3bpc,5,FEMALE,40.0,US
4vrx6ezt2u,3,FEMALE,25.0,US
2htif19v8w,18,FEMALE,52.0,US
d18fhfcm61,0,MALE,28.0,US
43u0u3341u,0,FEMALE,38.0,US
qym6tdcaqm,2,MALE,38.0,US
8whfbtiim6,95,FEMALE,37.0,US
ojzehi1x3d,1,MALE,33.0,IT
oa6algydjh,1,FEMALE,44.0,FR
tu97d373tr,3,MALE,34.0,US
epxofqlln6,0,MALE,44.0,US
206ww1m12u,3,FEMALE,37.0,FR
lwrhkihdfn,1,FEMALE,46.0,US
71kpeqw1h8,1,FEMALE,46.0,US
v3gbd5l942,5,FEMALE,105.0,US
1opuu8coj1,1,MALE,32.0,US
wsbxl6ufwi,0,MALE,30.0,FR
o1eykvacj6,13,FEMALE,27.0,FR
g38k1z7m10,54,FEMALE,47.0,US
jt444exfzy,359,MALE,53.0,US
bzquu3g0i7,2,FEMALE,33.0,US
2zqtg8s4xc,8,FEMALE,27.0,US
irk33254u5,35,FEMALE,26.0,US
8ebiirw59n,19,MALE,37.0,US
4b3jaq5xih,1,MALE,59.0,IT
92uvrde2h9,1,FEMALE,25.0,ES
kpiydts2id,0,MALE,44.0,US
tkad3a0g3l,9,FEMALE,52.0,US
1gs6dv9vwl,17,FEMALE,52.0,US
bbn9k1o90f,3,MALE,31.0,FR
tz9ub9pqr5,188,FEMALE,28.0,US
qwccf7ns6h,0,MALE,28.0,US
2kkx4m3w2v,6,FEMALE,31.0,US
s2cs48adf0,7,FEMALE,30.0,US
lv9zlaqf1z,0,FEMALE,30.0,US
b49m7ekhbs,10,MALE,105.0,GB
f8lwxz3037,1,FEMALE,30.0,US
79pbwljl5r,326,FEMALE,44.0,US
lbem2y0cj7,13,FEMALE,52.0,US
kf57mxh6nz,0,FEMALE,38.0,US
8s4tjtvrbs,3,MALE,32.0,US
bcd7c2mogr,0,FEMALE,39.0,US
slyqwgavh5,1,MALE,43.0,US
8622ii2udw,0,MALE,61.0,US
fvtnkleaz2,3,FEMALE,32.0,GB
cglgfwwmbu,5,MALE,34.0,FR
24q0rweoag,2,FEMALE,48.0,US
uqyxl00ohu,229,MALE,45.0,US
n3ygrvr4my,2,MALE,32.0,US
h54x1344py,2,FEMALE,38.0,US
h7qoh7vtue,9,FEMALE,36.0,US
vo8m2b8jvy,109,MALE,60.0,US
mx9o24fobm,24,MALE,30.0,US
57bk75or4l,2,MALE,62.0,US
ilsultu6qd,0,MALE,26.0,US
fuvq7tfx9n,156,MALE,34.0,US
vvsg9ze6gk,297,FEMALE,34.0,US
ywnd1s67fu,0,FEMALE,28.0,US
izrenbzmi0,1,MALE,54.0,US
e0ro1625h6,8,MALE,27.0,US
7kpbp2a5ro,0,MALE,43.0,US
lto4saawat,4,FEMALE,32.0,US
h7e8ifnb78,13,FEMALE,35.0,US
xg3rcl8x75,31,MALE,26.0,US
qm0kfv87el,5,FEMALE,43.0,US
jgqji90i8i,0,MALE,59.0,US
fpkjbmesy2,0,FEMALE,65.0,IT
ehda7g2q5o,1,FEMALE,31.0,IT
gj3sqaucmk,2,FEMALE,44.0,US
2bltwu0z3p,2,FEMALE,36.0,US
d4cv15ix7w,5,FEMALE,27.0,US
ah4dhb5cpz,1,MALE,26.0,US
a4pbq3pvg3,323,FEMALE,33.0,US
8qpg8lkiw5,2,MALE,40.0,US
duepdoksxe,0,FEMALE,32.0,ES
i94i75ya5h,1,FEMALE,36.0,US
9m6mwfrw3l,5,MALE,27.0,US
xam6tb8ayf,13,FEMALE,32.0,ES
q5kpum7jql,32,FEMALE,28.0,US
zefvmjgmpq,3,FEMALE,30.0,FR
8baoelq1rv,2,MALE,28.0,US
kz4fjxec5b,1,MALE,74.0,FR
en13jk1mzu,3,FEMALE,35.0,US
hmqtuirrcx,28,MALE,30.0,ES
imhnskyf0g,172,MALE,24.0,US
khwx4irhfz,4,MALE,32.0,US
gv0z55ga54,232,FEMALE,40.0,US
1z4kn1rvzj,67,MALE,35.0,US
g7tfh0bts4,1,FEMALE,27.0,GB
oy3ofp0d3i,0,FEMALE,63.0,US
c9rlx24gyc,248,MALE,38.0,US
m8p84634is,1,MALE,25.0,DE
hk3drf6m12,4,MALE,41.0,US
lze203xp68,1,MALE,32.0,US
uag5uvm9ly,4,MALE,29.0,US
zx4gw5n8o2,27,FEMALE,35.0,US
97c3w5fv02,1,FEMALE,60.0,FR
vn54bv0wan,1,FEMALE,33.0,FR
4abix0k3hz,25,FEMALE,33.0,US
c4kwdqcr2h,0,FEMALE,60.0,US
6rd9sq6s6q,77,FEMALE,36.0,GB
hwbquizueb,5,FEMALE,47.0,US
0utla8qada,10,FEMALE,54.0,AU
npm9nh72dp,7,MALE,33.0,FR
6m125kqz5p,354,FEMALE,29.0,CA
qje1axswuq,0,MALE,36.0,US
emj28xkqgo,179,MALE,28.0,US
9dlrvd7j5v,289,FEMALE,50.0,FR
85ij5whdba,1,FEMALE,31.0,US
608evgfwtu,36,FEMALE,27.0,US
ji5kzn192h,1,MALE,65.0,FR
iq81ph4qz6,13,FEMALE,30.0,US
5f8zltvkn3,85,FEMALE,45.0,US
5rb25uxmde,0,FEMALE,32.0,FR
ym4bnsgg3o,1,FEMALE,26.0,US
kkdqkn2tfx,9,FEMALE,33.0,US
a04cdkek8c,0,FEMALE,32.0,US
vuuapj4tcb,16,FEMALE,37.0,US
p9qyxm2zgu,142,FEMALE,50.0,GB
y89vqigoq7,0,FEMALE,63.0,US
ppw5b13syg,1,MALE,37.0,US
23acoj45g2,233,MALE,55.0,FR
y2mvtmu6ij,336,FEMALE,72.0,GB
hykmjm5ccm,171,MALE,29.0,US
ijrv18pmik,71,MALE,71.0,US
nrqq4zwj6z,3,MALE,38.0,US
176w4box6x,345,FEMALE,29.0,US
yc8xy9phu6,0,FEMALE,39.0,US
dtdxtmeeu0,3,FEMALE,49.0,US
hjh0unbwxy,154,MALE,24.0,US
6wd8uaqplf,0,FEMALE,24.0,US
1xhx8u12fp,250,FEMALE,41.0,US
p0p4y9mwkt,4,MALE,28.0,US
o3r0n6a6w0,339,MALE,33.0,US
izg9sdk7ha,5,FEMALE,33.0,US
l5ttcklbh5,1,FEMALE,24.0,US
asykoo496s,1,FEMALE,50.0,US
a34wgfk0nc,184,FEMALE,41.0,US
js9e3y9jhc,3,FEMALE,34.0,NL
2esz6o5emu,1,FEMALE,35.0,US
q5yu0azn57,1,FEMALE,34.0,US
5h9nekvwbu,0,MALE,40.0,US
0z9yns4reg,3,FEMALE,38.0,US
ytco4vq2zx,2,MALE,54.0,US
4oao11uyey,195,FEMALE,26.0,US
2qtvwmvgl5,0,FEMALE,18.0,US
er5t28qc8k,0,FEMALE,37.0,FR
mnmumzmsfr,0,FEMALE,29.0,US
vcjn34hci0,10,FEMALE,33.0,US
tzdkkpeu05,330,MALE,40.0,DE
l2s975dnm4,245,MALE,31.0,US
71fpekuf1i,2,MALE,31.0,US
ot7b0ktvr0,17,FEMALE,39.0,ES
1phryo9sk2,1,MALE,26.0,US
e7htd51as2,1,MALE,36.0,CA
dmhjsxx2pn,4,FEMALE,38.0,US
etvr4m1gxm,2,FEMALE,39.0,US
axj5vuzynd,1,MALE,105.0,US
aq4603uzxq,51,MALE,24.0,US
6lbi5zrqle,0,MALE,27.0,CA
37d7bido51,2,MALE,31.0,US
9x62g4gvpz,287,FEMALE,39.0,US
s1rco767qg,0,FEMALE,36.0,US
3jlkd62tih,0,FEMALE,24.0,US
lbn15trzwr,0,MALE,41.0,US
jgcrp9of11,3,FEMALE,42.0,US
ynr0ix5qek,6,MALE,52.0,IT
184tef83ey,0,FEMALE,30.0,US
wmfbs19di7,1,FEMALE,39.0,US
hqxdhsgnwm,2,FEMALE,32.0,US
kju460d1wy,2,MALE,37.0,US
mft01tivml,7,MALE,35.0,ES
q9p5u8iyyx,6,FEMALE,31.0,US
8k1rsqrgeh,354,MALE,27.0,US
qbtqvnlz0h,16,MALE,29.0,US
xqycii45s5,326,MALE,39.0,US
vpp3klxavq,0,MALE,30.0,US
gmo4rhmy9z,1,FEMALE,34.0,IT
im4azti350,1,MALE,32.0,US
6v1hlxixcq,5,FEMALE,35.0,US
28l5xiptwe,12,FEMALE,33.0,US
c5ys7v8d1g,4,FEMALE,36.0,US
58j1o8cjfr,12,FEMALE,27.0,US
zptujelj1p,15,MALE,38.0,US
9jpwq0a5y6,1,FEMALE,60.0,US
4ynm4ulrap,41,MALE,42.0,US
vjbzje5qmy,1,MALE,34.0,US
uxsojs9tus,0,MALE,46.0,US
o2tdfypvdv,7,MALE,32.0,US
7b1jrxztzl,1,FEMALE,29.0,US
d7gq35q1re,102,FEMALE,41.0,US
6pamj5uznc,68,FEMALE,34.0,US
xk9komlk4o,24,FEMALE,34.0,FR
pixgi166ad,0,MALE,34.0,IT
v3p360c6vn,3,FEMALE,19.0,US
zk03vy4frb,1,MALE,44.0,US
s6m0875v8w,1,FEMALE,35.0,US
9h3icc020c,85,MALE,42.0,US
ruape1zge6,1,MALE,29.0,US
g49dedpol1,165,FEMALE,44.0,US
ko1gp3it84,1,FEMALE,60.0,IT
sap85tbwuw,81,FEMALE,34.0,FR
56fbcs95jq,2,MALE,34.0,US
hfauz402lh,0,FEMALE,33.0,US
lvun2lm6g3,0,FEMALE,36.0,US
9yrdpfq21u,0,FEMALE,31.0,IT
5t2y7fvaay,1,MALE,30.0,US
a9ynu4k32j,0,MALE,29.0,US
jwm0jzwp4b,1,FEMALE,25.0,US
gz153n4nm1,0,MALE,45.0,US
g4iq1vy1i7,28,MALE,28.0,US
1lbunmsrv1,266,MALE,33.0,US
lj87as93t4,0,FEMALE,33.0,FR
h0gcpdgb53,188,MALE,31.0,FR
pzplexb2ro,2,FEMALE,28.0,US
n2odmradge,0,FEMALE,30.0,US
7yz5jdd0ix,6,MALE,37.0,GB
xfse8dvzbu,1,FEMALE,34.0,US
i16ebp6c84,0,FEMALE,42.0,US
3muwrietoi,0,FEMALE,39.0,US
z7o0e4plty,211,MALE,33.0,US
q2xl5mihnp,168,FEMALE,48.0,US
9azn83q1nl,0,FEMALE,105.0,IT
8fswfcwecb,0,MALE,38.0,US
mwo7fnf37m,0,MALE,30.0,FR
t3am6lg4sn,5,FEMALE,25.0,IT
pdd5n37wyk,149,MALE,30.0,US
f5t3m9dwtw,146,FEMALE,25.0,US
cen23ctv2z,1,FEMALE,29.0,US
vt3luxz7tw,2,FEMALE,27.0,US
uilhnqew3t,3,FEMALE,43.0,IT
dfz502necn,0,MALE,49.0,FR
l17ngx9icj,97,FEMALE,27.0,FR
cddarpur10,19,FEMALE,33.0,FR
b5339tia3g,97,MALE,52.0,US
54pppjo3n9,2,FEMALE,72.0,US
i8px36lulv,0,MALE,45.0,US
czbz4mxqwh,1,FEMALE,36.0,FR
ago5yn9qn9,2,MALE,72.0,US
1fw6ymdyh1,2,FEMALE,74.0,US
aqc85ynscj,15,FEMALE,38.0,US
m7a78oo7z0,9,MALE,34.0,FR
qojjn3uiu3,8,FEMALE,61.0,CA
j6h9gipkuh,0,FEMALE,40.0,US
zf11pwomuh,4,FEMALE,54.0,US
yjtjsl4ma9,302,MALE,32.0,US
5moa5yrfpu,6,FEMALE,27.0,US
hr3hcfktbx,1,FEMALE,36.0,US
c4oqkdgl4y,3,FEMALE,45.0,FR
1jjqrl01zm,2,FEMALE,58.0,US
04yue7jo9p,1,MALE,33.0,US
2qpibqbkwi,8,MALE,34.0,US
k4p1g7y6aq,1,FEMALE,31.0,US
wyd0aqv81x,2,FEMALE,19.0,DE
uwsihu0iu7,0,FEMALE,33.0,US
rqvaotgvif,2,FEMALE,34.0,US
d32n6jglma,1,MALE,59.0,US
y6k8skk1wd,156,FEMALE,45.0,US
6wd56hsvl2,1,FEMALE,29.0,US
ntbkupk41c,0,FEMALE,30.0,AU
u1wj5uxs5x,19,MALE,61.0,US
egfcxc0kde,0,FEMALE,45.0,US
3cy0805kyz,4,MALE,29.0,US
miqsxdhaah,4,MALE,33.0,US
p239as75f2,1,MALE,32.0,US
rljepw7a8l,103,MALE,43.0,US
3u67cojqkm,14,MALE,37.0,CA
ujaxgqyj8t,288,FEMALE,35.0,FR
dpiytoy6yd,76,MALE,32.0,US
823373gmlw,0,FEMALE,25.0,ES
fur18ynz08,364,FEMALE,28.0,ES
ddb86o163j,109,FEMALE,26.0,FR
wex0e75nif,6,FEMALE,50.0,US
c8ugse85d4,2,MALE,63.0,US
n9sk1657zh,1,FEMALE,32.0,US
vwfwyopt2z,0,MALE,40.0,US
eok01mf264,0,MALE,34.0,US
c44xnge0le,29,FEMALE,52.0,US
34kr42lrw9,291,FEMALE,58.0,US
am147z8645,0,MALE,36.0,GB
lshcvgzrot,166,MALE,37.0,US
d01fwpto3g,10,MALE,37.0,US
s2mqk1betb,30,MALE,57.0,IT
7vwhfk16k5,0,MALE,34.0,NL
24gmdoftqj,181,FEMALE,35.0,US
ztllt1cebt,0,FEMALE,40.0,US
i5c4ecmpp8,3,FEMALE,41.0,US
qo4mkkr944,5,MALE,38.0,US
quiabi3ig4,161,MALE,32.0,IT
6aiw2juzai,144,FEMALE,29.0,US
h4yel5iejh,0,MALE,40.0,US
z0mv3bnc1f,171,FEMALE,34.0,US
5weabf8zho,0,FEMALE,27.0,US
7uinchp2k4,0,MALE,33.0,US
6be9ut3682,9,FEMALE,26.0,US
brukaqi7em,2,MALE,53.0,CA
0r0pva76sp,3,MALE,34.0,US
4w9qsr6cvr,2,FEMALE,59.0,FR
x3x7utzipb,3,FEMALE,26.0,FR
57czkjz3yq,0,FEMALE,30.0,US
2xav15luph,193,FEMALE,28.0,US
u33f5flf6w,309,MALE,40.0,US
menel0hb1y,0,MALE,28.0,US
eb155wr11v,9,MALE,105.0,FR
n8rycf9j3l,50,FEMALE,39.0,US
8149wiffzq,0,FEMALE,30.0,US
pg39zleiy7,1,FEMALE,34.0,US
cp5igoscs7,2,FEMALE,42.0,US
xsnd580s2h,1,MALE,31.0,US
n3mpv9r1f4,3,MALE,35.0,US
esrp8012qx,125,MALE,46.0,US
6wk9lhgxjs,4,MALE,32.0,US
rn5ivaqb70,0,MALE,36.0,US
tk4k8z2o3c,1,FEMALE,33.0,US
343wayi7p6,19,MALE,27.0,US
k9o5427hdn,0,FEMALE,44.0,US
kqc8rr0vlc,2,MALE,27.0,US
8yv90v3y1f,294,FEMALE,2013.0,US
nxusokhwpl,318,FEMALE,30.0,US
13f4r6capb,0,FEMALE,24.0,US
q03hyd4414,1,FEMALE,55.0,US
83dcypinr7,0,FEMALE,32.0,US
a0mnyhhkaa,0,MALE,29.0,US
wzhiid6v0v,287,FEMALE,31.0,US
683b0agbkz,0,FEMALE,27.0,US
gozoytwynj,1,FEMALE,21.0,US
8676rsre3l,210,MALE,36.0,NL
twda2ytj5r,0,MALE,31.0,ES
a7pmzj6hhp,1,MALE,44.0,US
rjk6om9m2n,133,FEMALE,32.0,FR
696kkyg25u,0,FEMALE,25.0,FR
jt7rnawkz0,0,MALE,25.0,US
lc6kyl74zt,286,MALE,64.0,DE
bx1ut2s607,0,MALE,39.0,US
hjykvb80r5,0,MALE,35.0,US
pfvjjxwtmd,4,FEMALE,33.0,FR
094tbj9ro1,0,MALE,41.0,US
b2jlnl7tbr,0,MALE,48.0,US
gjnlgf9133,2,MALE,45.0,US
u4uyrt92f0,81,MALE,28.0,FR
g00h97pmox,213,FEMALE,32.0,GB
12pdqm6s8z,1,MALE,52.0,US
p2ne3sfpup,295,MALE,58.0,US
yggeopo3gq,55,FEMALE,38.0,US
362jmres0k,3,FEMALE,45.0,US
frbtukcjqv,0,FEMALE,15.0,US
rf2k912len,1,FEMALE,41.0,US
up7zvmuiqp,0,MALE,42.0,IT
ldxqfzzf1a,46,FEMALE,34.0,US
4lnz9rhmxi,0,FEMALE,36.0,US
67pd9zhmv4,3,MALE,41.0,US
j3m21rwtkv,0,FEMALE,34.0,US
b3i7fgkh91,5,FEMALE,25.0,US
lw1bgrhf9e,1,FEMALE,37.0,US
l0t7vct9tt,1,MALE,46.0,US
ry6b5wmspb,0,FEMALE,31.0,US
b9kj0ume3m,1,FEMALE,33.0,US
6muajs92x6,127,MALE,33.0,US
f3dnhnzzsq,5,FEMALE,28.0,US
owo9sjyjv8,11,MALE,25.0,US
c6bizexdeo,41,FEMALE,45.0,US
1m1qanqhnq,5,FEMALE,29.0,US
qps9sqh5u4,351,MALE,33.0,US
yu5ecj6q4y,348,MALE,38.0,US
hxhqs5j8vp,8,FEMALE,19.0,US
5p8lp7cizu,331,MALE,37.0,US
83qvkfa4di,0,MALE,31.0,ES
uvs9p5sl0p,0,FEMALE,28.0,US
5jmi0qpn86,1,FEMALE,19.0,US
190ucmzya4,12,MALE,34.0,US
ekgqh1ke6u,11,MALE,24.0,ES
rxoxamlmr8,1,MALE,35.0,US
5posfw0hrk,0,FEMALE,33.0,US
pj9pru705y,9,FEMALE,23.0,FR
s7822iofnj,35,FEMALE,31.0,US
7qzzpyaqjf,1,FEMALE,18.0,US
sanfx12tsn,3,FEMALE,46.0,US
56fvwi2k9k,0,MALE,46.0,US
z9259sqemj,327,FEMALE,36.0,US
ua9wwjbkh1,0,MALE,18.0,US
u9h8z4zkub,0,MALE,33.0,US
90hr661n32,71,MALE,35.0,US
n3at8ogjqm,128,MALE,43.0,US
85d1lyf8xm,3,FEMALE,34.0,DE
13wkcv7eqm,239,FEMALE,19.0,US
8ers3nya5e,108,FEMALE,72.0,US
fukd69gfpe,6,FEMALE,33.0,IT
ziybw9fuu5,1,MALE,29.0,US
v000uu1du9,5,FEMALE,32.0,ES
e05jqr5h7f,4,FEMALE,58.0,CA
k5y0me9s3s,2,MALE,34.0,US
dwf6r8vklq,8,FEMALE,38.0,IT
grs9o4vwh0,141,FEMALE,31.0,US
7yea7uk72t,1,FEMALE,41.0,US
4piao4w0ie,0,FEMALE,31.0,ES
bdygp22f63,6,FEMALE,56.0,US
o21s2i5bea,3,MALE,31.0,US
2qrls3amxd,0,MALE,31.0,FR
ep4nckvjlv,5,FEMALE,29.0,US
nkhx906ec8,88,MALE,56.0,US
nbp91f9s7c,13,FEMALE,61.0,US
8ehr05vkpp,6,FEMALE,33.0,ES
qnd1rh6yzq,1,MALE,39.0,US
kduszyof3m,3,FEMALE,25.0,US
wgok75c5m7,0,MALE,44.0,US
d7lv01hxxw,6,FEMALE,35.0,ES
hexjjlq1v6,1,MALE,68.0,US
z55y08tm61,332,MALE,30.0,US
rcin1uqfaf,9,FEMALE,35.0,US
d48dz5jou0,3,MALE,42.0,US
a29a55k0w4,25,FEMALE,26.0,ES
p0n5mf2k1e,8,FEMALE,24.0,US
eaf4nya8v4,99,MALE,18.0,US
qrdh6tlkjb,0,FEMALE,40.0,US
lo4wm4gh5z,3,FEMALE,66.0,US
lkodplmp46,0,MALE,32.0,DE
kfh4elknf5,0,FEMALE,44.0,US
h5q3ow3w1p,1,FEMALE,27.0,US
n0flc3nsjn,0,FEMALE,25.0,NL
q5pwr9iwwi,30,FEMALE,33.0,US
7hk79qpj54,84,FEMALE,38.0,US
577wfxcykz,1,MALE,33.0,DE
to62ml0jxo,0,MALE,33.0,US
35au7buqme,2,FEMALE,35.0,US
e6o0entbbd,1,FEMALE,50.0,US
2q9fwd6rqu,1,FEMALE,38.0,AU
pgwlnzcxuu,138,FEMALE,26.0,US
sz8db1abi5,0,FEMALE,31.0,CA
pac4xwluik,59,MALE,51.0,US
mb5r2c52bs,1,FEMALE,34.0,US
tmeznpi6gr,0,FEMALE,24.0,IT
v0lu5dhanv,0,MALE,33.0,US
jjkyfloiih,4,FEMALE,28.0,US
ecg5ulat0z,246,FEMALE,55.0,ES
1l4a1lt40o,21,MALE,39.0,US
48nfgccgq9,2,FEMALE,31.0,GB
hsr3ryfy3h,1,FEMALE,32.0,US
buahxwiqm0,2,MALE,48.0,US
mz29d77kpx,6,MALE,26.0,DE
e0mqwpjhj1,0,FEMALE,52.0,US
ph2fiz97yt,29,MALE,48.0,US
g2bohr2pp7,13,MALE,58.0,NL
r8pirud70p,59,MALE,52.0,NL
y958qf4qsh,80,FEMALE,55.0,US
k312t82yhe,338,FEMALE,19.0,US
z3fdg7ut7z,2,FEMALE,31.0,US
ct0nwhl0f9,5,MALE,37.0,US
cec4emysa9,2,FEMALE,36.0,US
su9139ob9f,6,MALE,28.0,US
g6vym3rvjp,5,MALE,34.0,FR
4yi9tn7ryt,0,FEMALE,30.0,US
m8vy4kgdsa,19,MALE,56.0,PT
mlm8b4jyig,0,MALE,43.0,US
albcspo5j4,179,MALE,35.0,AU
hrnnpehe9b,137,FEMALE,30.0,US
homm5tzg5g,57,MALE,34.0,US
i3lfdnlt6p,0,MALE,32.0,US
1pvmu22w1v,0,FEMALE,60.0,FR
enyp8tn6sj,6,FEMALE,75.0,NL
g5umdfqwrr,6,FEMALE,34.0,US
ssbf74c7ei,2,FEMALE,56.0,US
abs1jupjcj,1,FEMALE,61.0,US
02l0vcl1ol,191,FEMALE,35.0,US
whac6d2jcw,5,FEMALE,57.0,US
e8mnixk1qt,1,FEMALE,70.0,US
nsfst5gfxb,4,MALE,35.0,ES
xcjua8f20w,3,MALE,43.0,DE
q4kuk4x7wp,111,FEMALE,33.0,FR
eloxqkbyg1,5,FEMALE,58.0,GB
lx0b7qpl99,5,MALE,46.0,US
0hwo4jvryx,1,FEMALE,26.0,FR
ji1mxb19yd,0,MALE,34.0,US
u8e3dgu61q,1,MALE,33.0,US
yi0hpcsedv,23,FEMALE,34.0,DE
ow2grxqh25,0,MALE,39.0,US
0pyobdy4pq,84,MALE,2014.0,US
rkia1pd7d8,184,MALE,33.0,CA
uz72jtc3hl,0,FEMALE,31.0,IT
d0xt1vjugi,1,MALE,31.0,US
x449lqdwh8,0,FEMALE,26.0,US
vwi0teeg2p,1,FEMALE,26.0,NL
yzu3lyibya,306,FEMALE,31.0,US
adwfu3en1k,325,MALE,38.0,US
pt755upmi0,365,MALE,48.0,NL
0dpknw3k33,2,FEMALE,37.0,FR
bkg8v4i9o6,20,FEMALE,37.0,US
5uh5sp9x9x,1,FEMALE,28.0,US
59y1t1r8eg,9,FEMALE,45.0,US
ou3mj7x0h3,0,MALE,45.0,US
85zv7clcnj,1,MALE,39.0,CA
nzbwrd8gzl,20,MALE,42.0,DE
z98tjiqu9n,1,FEMALE,38.0,US
gb2obeq2ek,1,MALE,38.0,US
b19tl8fko2,0,FEMALE,50.0,IT
48tpnm1dsn,125,FEMALE,50.0,US
7j53gmzcdc,0,FEMALE,28.0,US
eiuamc6b2d,15,FEMALE,33.0,US
ol19xnb6kj,159,FEMALE,55.0,US
5jp4y6j2zt,0,MALE,33.0,US
bwr0hfuf60,0,MALE,54.0,US
iq0rxxsj44,142,MALE,47.0,US
dz97yj8lgn,1,FEMALE,30.0,US
nkcejb5vhw,5,MALE,72.0,US
gmppha95mf,0,FEMALE,42.0,IT
w9arqzbcub,1,FEMALE,25.0,GB
3sk5715bkx,1,MALE,30.0,US
sahlc5g3pf,8,FEMALE,65.0,US
xi4ohl79nj,1,MALE,42.0,US
fcd2vysllv,87,MALE,37.0,US
1c5z98f1u2,0,MALE,37.0,US
k1bt9z2ofw,4,FEMALE,24.0,US
e4mrnstisy,329,MALE,30.0,US
